method,location,code,level,leb,prediction,abs(deviation),abs(%deviation)
RR,Eersel_NLD_2,NLD,2,83.6,81.1566101682685,2.44338983173152,2.9227151097267
RR,Egypt_EGY_0,EGY,0,71.36,66.7423837353347,4.61761626466534,6.47087481034942
RR,Eichsfeld_DEU_3,DEU,3,81.34,80.5378980708273,0.802101929172679,0.986110067829701
RR,Eichstätt_DEU_3,DEU,3,82.64,84.0727826999646,1.43278269996456,1.73376415774995
RR,Eifelkreis Bitburg-Prüm_DEU_3,DEU,3,81.18,81.5740912069691,0.39409120696908,0.48545356857487
RR,Eindhoven_NLD_2,NLD,2,80.9,82.3954380998506,1.49543809985062,1.84850197756566
RR,Elbasan_ALB_1,ALB,1,79.28,78.8464660173662,0.433533982633819,0.546839029558298
RR,Elbe-Elster_DEU_3,DEU,3,79.98,79.2606122854338,0.719387714566167,0.899459508084731
RR,Elburg_NLD_2,NLD,2,81.9,82.8385489582591,0.938548958259133,1.14596942400383
RR,Embu_KEN_1,KEN,1,63,67.9206516391056,4.92065163910557,7.81055815731043
RR,Emmen_NLD_2,NLD,2,80,81.5508239033184,1.55082390331843,1.93852987914804
RR,Emmendingen_DEU_3,DEU,3,82.63,81.4832298587737,1.14677014122636,1.3878375181246
RR,Emsland_DEU_3,DEU,3,81.32,80.5103077225301,0.809692277469935,0.995686519269473
RR,Ennepe-Ruhr-Kreis_DEU_3,DEU,3,80.49,82.6304768494346,2.14047684943458,2.65930780150898
RR,Enschede_NLD_2,NLD,2,79.6,85.4908464853548,5.89084648535483,7.40056091124978
RR,Epe_NLD_2,NLD,2,82.6,79.9609160368632,2.63908396313683,3.195016904524
RR,Équateur_COD_1,COD,1,61.21,58.2707473547267,2.93925264527332,4.80191577401294
RR,Erding_DEU_3,DEU,3,82.17,83.2366676119202,1.06666761192015,1.29812293041274
RR,Eritrea_ERI_0,ERI,0,67.3,67.9560851411942,0.656085141194168,0.974866480229076
RR,Erlangen-Höchstadt_DEU_3,DEU,3,82.13,80.1720083297966,1.95799167020343,2.38401518349376
RR,Ermelo_NLD_2,NLD,2,80.7,82.2350141345936,1.5350141345936,1.90212408251994
RR,Erongo_NAM_1,NAM,1,64.04,68.7068593581073,4.66685935810726,7.28741311384644
RR,Erzgebirgskreis_DEU_3,DEU,3,81.04,81.2693867946034,0.229386794603371,0.283053793933084
RR,Esslingen_DEU_3,DEU,3,82.71,81.5295167504174,1.18048324958258,1.42725577267873
RR,Estonia_EST_0,EST,0,78.67,80.0786998973991,1.4086998973991,1.79064433379828
RR,Eswatini_SWZ_0,SWZ,0,60.55,66.0936339933009,5.54363399330092,9.15546489397345
RR,Ethiopia_ETH_0,ETH,0,65.84,63.2437952903293,2.59620470967067,3.94320277896518
RR,Etten-Leur_NLD_2,NLD,2,81.7,79.8186394067124,1.8813605932876,2.30276694404847
RR,Europe_EUR_9,EUR,9,79.7,78.4673898631316,1.23261013686843,1.54656227963417
RR,Euskirchen_DEU_3,DEU,3,80.62,80.2126557945496,0.407344205450414,0.505264457269182
RR,Extremadura_ESP_1,ESP,1,82.66,76.0319801750985,6.6280198249015,8.01841256339402
RR,Far North_CMR_1,CMR,1,60.1,63.7640987780762,3.66409877807617,6.09667017982723
RR,Fatick_SEN_1,SEN,1,68.93,68.9071646358749,0.0228353641251289,0.033128339076061
RR,Fier_ALB_1,ALB,1,79.28,77.3024216077471,1.97757839225289,2.4944227954754
RR,Finland_FIN_0,FIN,0,81.87,80.1889678859489,1.68103211405112,2.0532943862845
RR,Flevoland_NLD_1,NLD,1,82.25,82.8135740835122,0.563574083512194,0.685196454118169
RR,Foral de Navarra_ESP_1,ESP,1,84.55,81.2048561845938,3.34514381540616,3.95640900698541
RR,Forchheim_DEU_3,DEU,3,81.84,80.0999807459147,1.74001925408535,2.12612323324212
RR,France_FRA_0,FRA,0,82.73,79.549611549074,3.180388450926,3.84429886489303
RR,Free State_ZAF_1,ZAF,1,64.04,64.7573584331859,0.717358433185922,1.12017244407546
RR,Freising_DEU_3,DEU,3,82.29,81.4935836943806,0.796416305619431,0.967816630962974
RR,Freudenstadt_DEU_3,DEU,3,81.65,81.0557951371638,0.594204862836236,0.727746310883326
RR,Freyung-Grafenau_DEU_3,DEU,3,80.54,80.2388371832573,0.301162816742675,0.373929496824776
RR,Friesland_DEU_3,DEU,3,80.96,81.4194847067732,0.459484706773239,0.567545339393823
RR,Fryslân_NLD_1,NLD,1,81.85,82.2578308625459,0.407830862545879,0.498266172933267
RR,Fulda_DEU_3,DEU,3,82.25,80.8616581543364,1.38834184566359,1.68795361174904
RR,Fürstenfeldbruck_DEU_3,DEU,3,82.99,80.1014791882524,2.88852081174758,3.48056490149124
RR,Fürth_DEU_3,DEU,3,82.22,83.1245660529617,0.904566052961698,1.10017763678144
RR,Gabon_GAB_0,GAB,0,66.6,65.6500138445326,0.949986155467428,1.42640563883998
RR,Galicia_ESP_1,ESP,1,83.55,79.4949840467294,4.05501595327063,4.8534003031366
RR,Gambela_ETH_1,ETH,1,64.91,58.8917544966104,6.01824550338956,9.27167694251973
RR,Gambia_GMB_0,GMB,0,63.76,65.5922354792549,1.83223547925491,2.87364410171723
RR,Garissa_KEN_1,KEN,1,73.5,62.1640340605763,11.3359659394237,15.4230829107805
RR,Garmisch-Partenkirchen_DEU_3,DEU,3,82.4,82.2985085974304,0.101491402569621,0.123169177875754
RR,Gash-Barka_ERI_1,ERI,1,65.19,65.9282324732258,0.73823247322575,1.13243208041993
RR,Gauteng_ZAF_1,ZAF,1,67.03,68.2435103074113,1.21351030741128,1.81039878772383
RR,Gaza_MOZ_1,MOZ,1,60.94,63.1026245708768,2.16262457087678,3.54877678187854
RR,Gedo_SOM_1,SOM,1,55.51,57.5967236279314,2.08672362793138,3.75918506202735
RR,Gelderland_NLD_1,NLD,1,81.95,81.396515102436,0.553484897564033,0.675393407643725
RR,Geldrop-Mierlo_NLD_2,NLD,2,82.4,81.08588642933,1.31411357066997,1.59479802265774
RR,Gemert-Bakel_NLD_2,NLD,2,82,79.9972225792496,2.00277742075041,2.44241148872001
RR,Genève_CHE_1,CHE,1,84.33,77.9132007075151,6.41679929248487,7.60915367305214
RR,Georgia_GEO_0,GEO,0,73.47,85.1803105305292,11.7103105305292,15.9389009534902
RR,Germany_DEU_0,DEU,0,81.56,80.8463781119867,0.713621888013307,0.874965532139906
RR,Germersheim_DEU_3,DEU,3,81.51,80.4089088997745,1.10109110022549,1.35086627435344
RR,Ghanzi_BWA_1,BWA,1,65.02,67.4138549107707,2.3938549107707,3.68172087168671
RR,Gießen_DEU_3,DEU,3,81.3,79.3090066587654,1.99099334123459,2.44894629918153
RR,Gifhorn_DEU_3,DEU,3,81.47,79.6698865301541,1.80011346984593,2.20954151202397
RR,Gilze en Rijen_NLD_2,NLD,2,81.9,80.4023181048349,1.49768189516512,1.82867142266803
RR,Giza_EGY_1,EGY,1,72.24,68.7269924137578,3.51300758624221,4.86296731207393
RR,Gjirokastër_ALB_1,ALB,1,79.28,84.6937708759507,5.41377087595066,6.82867163969559
RR,Goeree-Overflakkee_NLD_2,NLD,2,81.5,78.4472438476395,3.05275615236052,3.745713070381
RR,Gomel_BLR_1,BLR,1,74.22,75.8548722500975,1.63487225009746,2.2027381434889
RR,Göppingen_DEU_3,DEU,3,82.05,83.0702483134511,1.02024831345112,1.24344706087888
RR,Gorinchem_NLD_2,NLD,2,81.5,82.9051936768511,1.40519367685113,1.72416402067623
RR,Görlitz_DEU_3,DEU,3,80.49,81.7360937497087,1.24609374970869,1.54813486111156
RR,Goslar_DEU_3,DEU,3,80.1,83.3340545319546,3.23405453195458,4.03752126336403
RR,Gotha_DEU_3,DEU,3,80.22,80.4907776662974,0.270777666297377,0.337543837319094
RR,Grande Comore_COM_1,COM,1,64.56,67.0741191419767,2.51411914197671,3.89423658918325
RR,Greece_GRC_0,GRC,0,81.25,79.1658747057158,2.08412529428421,2.56507728527287
RR,Greiz_DEU_3,DEU,3,80.73,81.4694653738772,0.739465373877167,0.915973459528263
RR,Grodno_BLR_1,BLR,1,74.22,78.3340420403551,4.11404204035507,5.54303697164521
RR,Groningen_NLD_1,NLD,1,81.15,81.187823872946,0.0378238729460065,0.0466098249488682
RR,Groningen_NLD_2,NLD,2,80.8,81.3339559441147,0.533955944114638,0.660836564498314
RR,Groß-Gerau_DEU_3,DEU,3,81.92,80.3982650541989,1.52173494580113,1.85758660376114
RR,Guinea-Bissau_GNB_0,GNB,0,60.88,66.3291122698015,5.44911226980151,8.95057862976595
RR,Günzburg_DEU_3,DEU,3,81.87,83.1047472777568,1.23474727775681,1.50818038079493
RR,Gütersloh_DEU_3,DEU,3,81.79,79.8953054530463,1.89469454695374,2.31653569746148
RR,Haaksbergen_NLD_2,NLD,2,81.7,79.8245874319951,1.87541256800492,2.29548661934507
RR,Haarlem_NLD_2,NLD,2,81.1,83.5474046798982,2.4474046798982,3.0177616274947
RR,Haarlemmermeer_NLD_2,NLD,2,82.7,80.8635569460718,1.83644305392818,2.22060828770034
RR,Hamburg_DEU_1,DEU,1,82,81.1781505774112,0.821849422588826,1.00225539340101
RR,Harare_ZWE_1,ZWE,1,62.33,70.3200707911486,7.99007079114864,12.8189808938691
RR,Hardap_NAM_1,NAM,1,66.6,65.2873724008362,1.31262759916378,1.97091231105672
RR,Hardenberg_NLD_2,NLD,2,81.9,80.6036729497,1.29632705030001,1.58281691123322
RR,Harderwijk_NLD_2,NLD,2,82.1,83.8950894463029,1.79508944630291,2.186467047872
RR,Hareri_ETH_1,ETH,1,67.19,63.2281615896385,3.96183841036152,5.89647032350278
RR,Harz_DEU_3,DEU,3,79.6,80.5203247810668,0.92032478106681,1.15618691088795
RR,Haßberge_DEU_3,DEU,3,81.18,82.0986231434669,0.918623143466874,1.13158800624153
RR,Hattem_NLD_2,NLD,2,82.5,83.0426944775056,0.542694477505577,0.657811487885548
RR,Haut-Ogooué_GAB_1,GAB,1,66.28,64.886369299582,1.39363070041802,2.10264137057637
RR,Havelland_DEU_3,DEU,3,80.78,77.8399662521261,2.94003374787395,3.63955650888086
RR,Heerenveen_NLD_2,NLD,2,81.8,81.4881615462864,0.311838453713619,0.381220603561882
RR,Heeze-Leende_NLD_2,NLD,2,82.5,80.3075172279868,2.19248277201325,2.65755487516758
RR,Heidekreis_DEU_3,DEU,3,81.08,80.5551716415002,0.524828358499804,0.647296939442284
RR,Heidenheim_DEU_3,DEU,3,82.07,82.8147619304415,0.744761930441513,0.90747158577009
RR,Heilbronn_DEU_3,DEU,3,82.13,82.2660197338019,0.136019733801916,0.16561516352358
RR,Heinsberg_DEU_3,DEU,3,80.76,80.8904469068674,0.130446906867348,0.161524154120045
RR,Hellendoorn_NLD_2,NLD,2,81.9,80.5438851399205,1.35611486007952,1.65581789997499
RR,Helmstedt_DEU_3,DEU,3,79.35,79.2990211074736,0.0509788925263734,0.0642456112493679
RR,Hendrik-Ido-Ambacht_NLD_2,NLD,2,83,77.7521584806021,5.24784151939788,6.32270062578058
RR,Hengelo (O)_NLD_2,NLD,2,81,84.2374266631154,3.2374266631154,3.99682304088321
RR,Herford_DEU_3,DEU,3,81.28,84.2520424801338,2.97204248013375,3.65654832693621
RR,Hersfeld-Rotenburg_DEU_3,DEU,3,81.42,81.9614955226263,0.541495522626249,0.665064508261176
RR,Hessen_DEU_1,DEU,1,82,81.0054089432364,0.994591056763582,1.21291592288242
RR,Het Hogeland_NLD_2,NLD,2,81.5,82.4599187102352,0.959918710235172,1.17781436838671
RR,Heusden_NLD_2,NLD,2,82.7,82.4603017086978,0.239698291302147,0.289840739180348
RR,Hhohho_SWZ_1,SWZ,1,64,65.8645937495287,1.86459374952867,2.91342773363854
RR,Hildburghausen_DEU_3,DEU,3,80.15,80.743432638286,0.593432638286018,0.74040254308923
RR,Hildesheim_DEU_3,DEU,3,80.63,80.904744747717,0.274744747716994,0.340747547708042
RR,Hilvarenbeek_NLD_2,NLD,2,83.2,81.2029951102278,1.9970048897722,2.40024626174543
RR,Hilversum_NLD_2,NLD,2,81.5,82.5726768372217,1.07267683722174,1.31616789843158
RR,Hochsauerlandkreis_DEU_3,DEU,3,80.9,82.0976289549527,1.19762895495269,1.48038189734572
RR,Hochtaunuskreis_DEU_3,DEU,3,82.98,80.8926064855032,2.08739351449685,2.51553809893571
RR,Hoeksche Waard_NLD_2,NLD,2,82.5,80.4413729686213,2.05862703137869,2.49530549258023
RR,Hof van Twente_NLD_2,NLD,2,82.4,82.7226260032764,0.322626003276383,0.391536411743184
RR,Hof_DEU_3,DEU,3,80.73,83.0501914807103,2.32019148071031,2.87401397338078
RR,Hollands Kroon_NLD_2,NLD,2,82.4,80.8861620126646,1.51383798733536,1.83718202346525
RR,Holzminden_DEU_3,DEU,3,79.95,79.4973986016319,0.45260139836806,0.566105563937536
RR,Homa Bay_KEN_1,KEN,1,62,61.4891130853023,0.510886914697728,0.824011152738272
RR,Hoogeveen_NLD_2,NLD,2,80.9,81.6866679057278,0.786667905727768,0.97239543353247
RR,Hoorn_NLD_2,NLD,2,80.8,81.991462793202,1.19146279320201,1.47458266485397
RR,Horst aan de Maas_NLD_2,NLD,2,81.7,83.3819974918432,1.68199749184319,2.05874846002839
RR,Houten_NLD_2,NLD,2,83.6,84.1370633503642,0.537063350364207,0.642420275555271
RR,Hovedstaden_DNK_1,DNK,1,81.44,82.1595547945898,0.719554794589769,0.883539777246769
RR,Höxter_DEU_3,DEU,3,81.03,81.8612833999121,0.831283399912124,1.02589584093808
RR,Huambo_AGO_1,AGO,1,60.44,62.2494121867327,1.80941218673269,2.99373293635456
RR,Hulst_NLD_2,NLD,2,82.5,83.2121128277674,0.712112827767413,0.863167063960501
RR,Hungary_HUN_0,HUN,0,76.45,76.1678529503777,0.282147049622253,0.369060888976132
RR,Iceland_ISL_0,ISL,0,82.4,82.5220528690237,0.122052869023747,0.148122413863771
RR,Ihorombe_MDG_1,MDG,1,65.61,58.5899337749491,7.02006622505085,10.6996894148009
RR,Ilm-Kreis_DEU_3,DEU,3,80.55,80.9968596929487,0.446859692948649,0.554760636807758
RR,Inchiri_MRT_1,MRT,1,59.59,60.1115622497584,0.521562249758404,0.875251300148353
RR,Inhambane_MOZ_1,MOZ,1,68.33,65.2947809083954,3.03521909160457,4.44200071945642
RR,Ireland_IRL_0,IRL,0,82.26,82.1755605588183,0.0844394411816722,0.102649454390557
RR,Iringa_TZA_1,TZA,1,69.12,61.556544719447,7.563455280553,10.9424989591334
RR,Isiolo_KEN_1,KEN,1,74.5,63.0067276508019,11.4932723491981,15.4272112069773
RR,Ismailia_EGY_1,EGY,1,70.17,70.7564249022476,0.586424902247629,0.835720254022558
RR,Istria_HRV_1,HRV,1,78.74,80.4221580956347,1.68215809563468,2.13634505414615
RR,Italy_ITA_0,ITA,0,83.55,78.8395270967632,4.71047290323679,5.63790892069036
RR,Itasy_MDG_1,MDG,1,68.31,63.885612768719,4.42438723128097,6.47692465419554
RR,Jerichower Land_DEU_3,DEU,3,79.33,79.3022480972512,0.027751902748804,0.0349828598875634
RR,Jonglei_SSD_1,SSD,1,62.2,57.4076345139461,4.79236548605392,7.70476766246612
RR,Kafr el-Sheikh_EGY_1,EGY,1,72.63,78.4818159968556,5.85181599685561,8.05702326429245
RR,Kagera_TZA_1,TZA,1,65.56,64.6137983020028,0.946201697997182,1.44326067418728
RR,Kaiserslautern_DEU_3,DEU,3,81.28,84.307145909163,3.02714590916298,3.72434290005288
RR,Kajiado_KEN_1,KEN,1,65.5,64.4222469792692,1.07775302073078,1.64542445913096
RR,Kakamega_KEN_1,KEN,1,59.5,52.6430631806788,6.85693681932125,11.5242635618845
RR,Kampen_NLD_2,NLD,2,81.7,83.8019382562367,2.10193825623669,2.57275184361896
RR,Kaolack_SEN_1,SEN,1,68.51,67.9336948871184,0.576305112881585,0.841198529968741
RR,Karas_NAM_1,NAM,1,65.58,64.5798622556563,1.00013774434369,1.52506517893213
RR,Karlovac_HRV_1,HRV,1,78.74,77.7000102324248,1.03998976757515,1.32078964639973
RR,Kasai-Oriental_COD_1,COD,1,57.81,61.3457010454065,3.53570104540647,6.11607169245195
RR,Kassala_SDN_1,SDN,1,68.13,67.3492266372343,0.780773362765743,1.14600522936407
RR,Kaunas_LTU_1,LTU,1,76.79,77.6916156087252,0.901615608725152,1.174131538905
RR,Kavango_NAM_1,NAM,1,57.45,64.3562292407786,6.9062292407786,12.0212867550541
RR,Kazakhstan_KAZ_0,KAZ,0,71.57,69.2335664226812,2.3364335773188,3.2645432126852
RR,Kelheim_DEU_3,DEU,3,81.72,83.0024386031257,1.2824386031257,1.56930812913081
RR,Kenya_KEN_0,KEN,0,62.94,64.0245172310553,1.08451723105532,1.72309696704054
RR,Kerewan_GMB_1,GMB,1,64.12,66.036875159032,1.91687515903202,2.98951210079853
RR,Kericho_KEN_1,KEN,1,62,64.7997784834805,2.79977848348047,4.51577174754914
RR,Kgalagadi_BWA_1,BWA,1,64.78,67.5971122740516,2.81711227405158,4.34873768763751
RR,Kgatleng_BWA_1,BWA,1,66.72,62.2046134196026,4.51538658039742,6.76766573800572
RR,Khartoum_SDN_1,SDN,1,68.2,63.8793590294667,4.32064097053333,6.33525068993156
RR,Khomas_NAM_1,NAM,1,66,62.1058130515989,3.89418694840112,5.90028325515321
RR,Kiambu_KEN_1,KEN,1,66,64.0658858428075,1.93411415719252,2.93047599574625
